course_id,date,course_title,count
bf27a4bf4ada4c756451703ea62a914f,2019-04,Интернет-маркетолог от Ingate,826.0
bf27a4bf4ada4c756451703ea62a914f,2019-05,Интернет-маркетолог от Ingate,762.0
bf27a4bf4ada4c756451703ea62a914f,2019-06,Интернет-маркетолог от Ingate,814.0
bf27a4bf4ada4c756451703ea62a914f,2019-07,Интернет-маркетолог от Ingate,545.0
c9fcb746d51e41bc5a217002d081454b,2016-03,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-04,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-05,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-06,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-07,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-08,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-09,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-10,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-11,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2016-12,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-01,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-02,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-03,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-04,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-05,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-06,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-07,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-08,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-09,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-10,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-11,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2017-12,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-01,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-02,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-03,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-04,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-05,Веб-дизайн PRO 2.0,0.0
c9fcb746d51e41bc5a217002d081454b,2018-06,Веб-дизайн PRO 2.0,90.0
c9fcb746d51e41bc5a217002d081454b,2018-07,Веб-дизайн PRO 2.0,186.0
c9fcb746d51e41bc5a217002d081454b,2018-08,Веб-дизайн PRO 2.0,206.0
c9fcb746d51e41bc5a217002d081454b,2018-09,Веб-дизайн PRO 2.0,250.0
c9fcb746d51e41bc5a217002d081454b,2018-10,Веб-дизайн PRO 2.0,300.0
c9fcb746d51e41bc5a217002d081454b,2018-11,Веб-дизайн PRO 2.0,297.0
c9fcb746d51e41bc5a217002d081454b,2018-12,Веб-дизайн PRO 2.0,321.0
c9fcb746d51e41bc5a217002d081454b,2019-01,Веб-дизайн PRO 2.0,379.0
c9fcb746d51e41bc5a217002d081454b,2019-02,Веб-дизайн PRO 2.0,425.0
c9fcb746d51e41bc5a217002d081454b,2019-03,Веб-дизайн PRO 2.0,532.0
c9fcb746d51e41bc5a217002d081454b,2019-04,Веб-дизайн PRO 2.0,495.0
c9fcb746d51e41bc5a217002d081454b,2019-05,Веб-дизайн PRO 2.0,549.0
c9fcb746d51e41bc5a217002d081454b,2019-06,Веб-дизайн PRO 2.0,543.0
c9fcb746d51e41bc5a217002d081454b,2019-07,Веб-дизайн PRO 2.0,311.0
ccbab00e99b27f83369d6cc89d914ad6,2016-03,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-04,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-05,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-06,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-07,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-08,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-09,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-10,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-11,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2016-12,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-01,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-02,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-03,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-04,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-05,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-06,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-07,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-08,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-09,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-10,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-11,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2017-12,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2018-01,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2018-02,PHP-разработчик с 0 до PRO. Часть 1,0.0
ccbab00e99b27f83369d6cc89d914ad6,2018-03,PHP-разработчик с 0 до PRO. Часть 1,4.0
ccbab00e99b27f83369d6cc89d914ad6,2018-04,PHP-разработчик с 0 до PRO. Часть 1,26.0
ccbab00e99b27f83369d6cc89d914ad6,2018-05,PHP-разработчик с 0 до PRO. Часть 1,37.0
ccbab00e99b27f83369d6cc89d914ad6,2018-06,PHP-разработчик с 0 до PRO. Часть 1,56.0
ccbab00e99b27f83369d6cc89d914ad6,2018-07,PHP-разработчик с 0 до PRO. Часть 1,92.0
ccbab00e99b27f83369d6cc89d914ad6,2018-08,PHP-разработчик с 0 до PRO. Часть 1,86.0
ccbab00e99b27f83369d6cc89d914ad6,2018-09,PHP-разработчик с 0 до PRO. Часть 1,115.0
ccbab00e99b27f83369d6cc89d914ad6,2018-10,PHP-разработчик с 0 до PRO. Часть 1,146.0
ccbab00e99b27f83369d6cc89d914ad6,2018-11,PHP-разработчик с 0 до PRO. Часть 1,129.0
ccbab00e99b27f83369d6cc89d914ad6,2018-12,PHP-разработчик с 0 до PRO. Часть 1,162.0
ccbab00e99b27f83369d6cc89d914ad6,2019-01,PHP-разработчик с 0 до PRO. Часть 1,186.0
ccbab00e99b27f83369d6cc89d914ad6,2019-02,PHP-разработчик с 0 до PRO. Часть 1,125.0
ccbab00e99b27f83369d6cc89d914ad6,2019-03,PHP-разработчик с 0 до PRO. Часть 1,161.0
ccbab00e99b27f83369d6cc89d914ad6,2019-04,PHP-разработчик с 0 до PRO. Часть 1,172.0
ccbab00e99b27f83369d6cc89d914ad6,2019-05,PHP-разработчик с 0 до PRO. Часть 1,172.0
ccbab00e99b27f83369d6cc89d914ad6,2019-06,PHP-разработчик с 0 до PRO. Часть 1,126.0
ccbab00e99b27f83369d6cc89d914ad6,2019-07,PHP-разработчик с 0 до PRO. Часть 1,66.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-03,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-04,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-05,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-06,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-07,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-08,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-09,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-10,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-11,UX-дизайн,4.0
dad6f6ffc086caa89e2f40c28a9c7490,2016-12,UX-дизайн,2.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-01,UX-дизайн,1.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-02,UX-дизайн,2.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-03,UX-дизайн,1.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-04,UX-дизайн,2.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-05,UX-дизайн,3.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-06,UX-дизайн,6.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-07,UX-дизайн,1.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-08,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-09,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-10,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-11,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2017-12,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-01,UX-дизайн,0.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-02,UX-дизайн,182.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-03,UX-дизайн,245.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-04,UX-дизайн,251.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-05,UX-дизайн,237.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-06,UX-дизайн,234.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-07,UX-дизайн,274.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-08,UX-дизайн,279.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-09,UX-дизайн,358.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-10,UX-дизайн,344.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-11,UX-дизайн,341.0
dad6f6ffc086caa89e2f40c28a9c7490,2018-12,UX-дизайн,348.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-01,UX-дизайн,405.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-02,UX-дизайн,362.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-03,UX-дизайн,367.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-04,UX-дизайн,269.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-05,UX-дизайн,246.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-06,UX-дизайн,255.0
dad6f6ffc086caa89e2f40c28a9c7490,2019-07,UX-дизайн,161.0
e3a0df907589d56692b5cb561fd90d87,2016-03,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-04,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-05,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-06,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-07,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-08,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-09,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-10,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-11,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2016-12,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-01,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-02,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-03,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-04,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-05,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-06,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-07,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-08,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-09,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-10,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-11,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2017-12,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-01,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-02,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-03,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-04,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-05,Веб-дизайн с нуля 2.0,0.0
e3a0df907589d56692b5cb561fd90d87,2018-06,Веб-дизайн с нуля 2.0,33.0
e3a0df907589d56692b5cb561fd90d87,2018-07,Веб-дизайн с нуля 2.0,256.0
e3a0df907589d56692b5cb561fd90d87,2018-08,Веб-дизайн с нуля 2.0,450.0
e3a0df907589d56692b5cb561fd90d87,2018-09,Веб-дизайн с нуля 2.0,711.0
e3a0df907589d56692b5cb561fd90d87,2018-10,Веб-дизайн с нуля 2.0,967.0
e3a0df907589d56692b5cb561fd90d87,2018-11,Веб-дизайн с нуля 2.0,1192.0
e3a0df907589d56692b5cb561fd90d87,2018-12,Веб-дизайн с нуля 2.0,1417.0
e3a0df907589d56692b5cb561fd90d87,2019-01,Веб-дизайн с нуля 2.0,2241.0
e3a0df907589d56692b5cb561fd90d87,2019-02,Веб-дизайн с нуля 2.0,2061.0
e3a0df907589d56692b5cb561fd90d87,2019-03,Веб-дизайн с нуля 2.0,2034.0
e3a0df907589d56692b5cb561fd90d87,2019-04,Веб-дизайн с нуля 2.0,1846.0
e3a0df907589d56692b5cb561fd90d87,2019-05,Веб-дизайн с нуля 2.0,1528.0
e3a0df907589d56692b5cb561fd90d87,2019-06,Веб-дизайн с нуля 2.0,1427.0
e3a0df907589d56692b5cb561fd90d87,2019-07,Веб-дизайн с нуля 2.0,786.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-03,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-04,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-05,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-06,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-07,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-08,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-09,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-10,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-11,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2016-12,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-01,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-02,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-03,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-04,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-05,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-06,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-07,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-08,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-09,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-10,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-11,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2017-12,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-01,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-02,JavaScript с нуля,0.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-03,JavaScript с нуля,12.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-04,JavaScript с нуля,22.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-05,JavaScript с нуля,36.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-06,JavaScript с нуля,54.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-07,JavaScript с нуля,99.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-08,JavaScript с нуля,109.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-09,JavaScript с нуля,115.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-10,JavaScript с нуля,183.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-11,JavaScript с нуля,202.0
e9bb9205eeed307ee7cbaa08bfd166c3,2018-12,JavaScript с нуля,224.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-01,JavaScript с нуля,355.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-02,JavaScript с нуля,360.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-03,JavaScript с нуля,381.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-04,JavaScript с нуля,351.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-05,JavaScript с нуля,368.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-06,JavaScript с нуля,359.0
e9bb9205eeed307ee7cbaa08bfd166c3,2019-07,JavaScript с нуля,183.0
